"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"259f8f9cce95b214dc9924af48bcd6f0","is missing *PROPNAME* (and *PROPNAME*)",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/19/09 01:12 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","feels so blessed by her church family...there couldn't be a better church to serve than Calvary!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",07/26/09 05:39 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","has too much to do in too little time. Why is the ""to-do"" list getting longer every day instead of shorter?",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",09/09/09 11:52 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is beginning yet another weekend with too much to do in too little time...hmm...no more bulletin board or nametag board projects for a long time...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",09/18/09 10:46 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","likes Laramie.",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/02/09 01:06 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is stoked that *PROPNAME*'s off the river and back in cell phone range!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",09/15/09 02:47 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is not pleased with the 9th inning of the Rockies//Cardinals game...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",09/27/09 03:03 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","always enjoys the quiet sanctity of the church in the early morning hours on Sunday...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/30/09 02:12 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is taking care of *PROPNAME* post-sinus surgery...he is sans a giant fistful of polyps. Yeah!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/28/09 02:07 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","It's pretty easy to switch my loyalties from Dallas to Denver with the Rockies in the playoffs & the Broncos beating the Cowboys...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",10/05/09 03:48 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is giving thanks for *PROPNAME*'s life and friendship and can't believe she would have been 27 today...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/19/09 02:00 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is sermonizing after having accidentally slept all day...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",07/25/09 11:42 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is headed to the Franciscan Retreat Center in Colorado Springs for the SoulJourners Retreat...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",09/01/09 08:20 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","had a fabulous celebratory evening with the *PROPNAME*, *PROPNAME*, & *PROPNAME* last night in Big D - and is now off to see her brother's new house...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",09/21/09 03:11 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is not okay with the fact that a mouse keeps traipsing across her living room as if he's been living here his whole life. I'm off to buy poison or a trap or something -- but somebody please reassure me that he will not climb up into my bed tonight...please!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",10/13/09 01:50 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is sermonizing on seat selection, servanthood, & stewardship...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",10/17/09 09:23 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is packing up and heading to Wyoming for 48 hours (give or take) of pure ""vacation!""",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/20/09 05:52 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is off to Laramie for a couple days!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",09/16/09 03:29 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is praying for *PROPNAME*...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",10/09/09 01:47 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is stoked that she is going to hear *PROPNAME* tomorrow night - in Denver!   Ah...memories of ""Downstairs Cafe"" and ""Uncle Calvin's"" in Dallas and ""Club Passim"" in Cambridge...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",11/05/09 12:21 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is missing her matthew...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",11/11/09 04:45 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is in Dallas...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",10/08/09 09:14 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","Wow. Thanks for all the birthday greetings! 'twas a good day...and giving God thanks for all of you...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",11/25/09 01:36 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is sermonizing...her favorite saturday night pastime...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",11/08/09 01:22 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is sick. :(",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",12/24/09 12:54 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is sermonizing and soothing her sore throat...slowly but surely my health is returning! Thanks be to God!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",12/26/09 11:17 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is still sick...and wishes she wasn't...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",12/25/09 10:27 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","wishes *PROPNAME* wasn't stuck in Chicago...how many flights can be cancelled for one person in 48 hours?",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",12/27/09 11:20 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is thinking a *PROPNAME* movie marathon is calling her name...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/07/09 05:29 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is still sick...day 8...hopefully by the new year i'll be well...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",12/30/09 03:58 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is ringing in the new year with a bowl of Kix & a glass of water & Wii golf.  yeah...i'm cool. ; )",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",01/01/09 06:17 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","just saw a tragic//comedic drama - August: Osage County - and thought it was intensely true and devastating and redemptive and isolating and packed with anger, hurt, joy, confusion, misunderstandings, and innocent deceptions. This family could be the centerpiece of a dissertation on family systems theory!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/08/09 05:32 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is still sick...first time to miss christmas eve services...good thing i have great colleagues...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",12/25/09 12:07 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is relaxing with *PROPNAME*, *PROPNAME*, & *PROPNAME*...and *PROPNAME* is showing me pictures of Boston and making me sad...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",01/11/10 04:39 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","*PROPNAME* is excited about Epiphany...her second favorite Liturgical Season!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",01/03/09 03:50 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is officially one year behind in her thank you note writing.",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/12/09 04:03 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is excited that *PROPNAME* Crews is coming to Denver tomorrow!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",08/23/09 09:57 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","enjoyed the Santa Fe Arts Walk tonight!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",01/02/09 05:01 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is going to hear *PROPNAME* read her own poetry tonight...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",01/29/10 06:50 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is excited that *PROPNAME* and *PROPNAME* will be in Denver soon!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",01/09/10 11:33 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is enjoying re-connecting with colleagues at the resident reunion in Dallas...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",01/28/10 04:57 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","can't wait for *PROPNAME* to get here!",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",02/04/10 11:48 PM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is happy for New Orleans...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",02/08/10 03:28 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"259f8f9cce95b214dc9924af48bcd6f0","is sermonizing in hopes of being transfigured in the process...",3.30,2.85,4.20,3.40,4.75,"n","y","y","n","y",02/14/10 02:09 AM,1460,1056550,99.34,0,1060480,0.5,0.03
"c85845b82e705a32f674757d8912df23","hanging out with *PROPNAME* :)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",06/17/09 07:14 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is happy to finally be home for a while after lots of running around lately!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/10/09 04:58 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","sad about the loss of the elephant calf at the Memphis Zoo:(",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/08/09 09:33 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","would like to know why our water is off",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/11/09 03:05 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is doing some major housecleaning!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/11/09 06:32 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","didn't think that coming to take care of the water heater first thing in the morning meant 11...I guess there's still 45 mins until it afternoon!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/16/09 04:18 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","just had a wonderful chat with *PROPNAME* on the phone and is about to start making dinner:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/28/09 12:26 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","went to see ""The Hangover"" tonight then came home to enjoy a nice relaxing jacuzzi tub bath with a glass of wine...life doesn't get much better than that!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/19/09 04:44 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","For once I meant to let my phone battery die all the way before recharging and did I remember to plug it in once it reached that point? Not until just now...oops",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/26/09 05:13 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is making rice krispies treats!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/29/09 08:41 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","Is excited to have 2 more new books from Paperback swap but can't decide what to read now!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/05/09 01:04 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is annoyed that GM decided it would be cool to have some stupid ass bracket for wiper blades on the G6 resulting in me having to pay $70 for replacement blades.",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/27/09 09:49 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","had a good workout at the gym this afternoon, just took a nice relaxing jacuzzi bath and now off to bed with fresh from the dyer sheets. Ahhhhh fantastic:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",12/01/09 05:41 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","The first 2 Atlantic tropical storms, *PROPNAME* and *PROPNAME*, have formed. I'm not too worried but have to admit there's a little unease about the idea of something making it here. Afterall, this is my first rodeo!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/15/09 09:07 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","*PROPNAME* and her friend are coming to visit me next weekend!!! So excited!!!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/30/09 02:28 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","had a great day with a wonderful friend and a wonderful evening with a great boyfriend. I'm one lucky girl:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/17/09 02:47 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","Sometimes, I'll watch a movie that I watched when I was younger and suddenly realize I had no idea what the f**k was going on when I first saw it.",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/27/09 06:48 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is nervous about getting cavities filled for the first time ever tomorrow:( The up side is that it probably isn't as bad as repair work from stepping on a shovel;) There I feel a bit better now!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/24/09 03:30 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is excited about dinner and movie date night:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/22/09 07:44 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","How many times is it appropriate to say ""What?"" before you just nod and smile because you still didn't hear what they said?",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/26/09 03:45 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","*PROPNAME* brought me breakfast in bed this morning, hanging out with *PROPNAME* later, then a delicious pineapple pork chop dinner made by *PROPNAME* and watching a movie..what a great day it's going to be!:D",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/22/09 03:25 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","If *PROPNAME* San Diego and *PROPNAME* ever got together, their offspring would probably just be completely invisible.",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/28/09 12:29 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is trying to decide what to stock the fridge with so there is a chance that *PROPNAME* will eat something besides fast food for 5 days that I'm gone! :)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",09/01/09 07:10 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is a huge nerd and posting books on paperback swap:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",07/29/09 03:12 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","Bad news: Novocaine is wearing off so my mouth is hurting a bit now. Good news: I can now drink my pumpkin spice latte without dribbling:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",09/11/09 06:10 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is glad that we waited to watch Wolverine as a rental.",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",09/17/09 06:47 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is wondering how many people get themselves screwed out of money by not paying attention and keeping records of stuff. I just added another $70 to my ""um no dumby actually I don't owe you that money"" total. Yay me:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",09/29/09 07:29 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","I like all of the music in my iTunes, except when it's on shuffle, then I like about one in every fifteen songs in my iTunes.",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",08/25/09 04:19 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","""You try growing up in a trailer park with nothing but dust mites and Lithuanians and see where that gets you""..a line from a terrible movie on netflix on demand, but it made me giggle",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/11/09 03:44 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is off to the gym!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/12/09 03:36 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is feeling productive after posting *PROPNAME*'s care on autotrader. If anyone is possibly interested in a 2006 Honda Civic Si for ~$13500 let me know. I will post the link too once it's officially up on the site!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",09/28/09 04:45 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","off to the store to get the things I need to make caramel apple cookies. I hope that mine turn out as good as the picture! I also hope that they have the caramel bits I need at this Walmart!",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/11/09 10:21 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","is wondering what the heck? Last week my computer hard drive died and just a few minutes ago I got the blue screen of death from my DirecTV box saying a problem has been detected on my hard drive. Not cool.",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/19/09 07:21 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","Fantastic day of hanging out with friends and doing some shopping:) Relaxing on the couch reading for a bit",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/25/09 02:36 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","had a busy day. Time for a nap before possibly carving pumpkins this evening:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/25/09 08:57 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","perhaps *PROPNAME* putting off getting our Halloween costumes for so long was really his way of helping me find my awesome costume idea :)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/31/09 12:01 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","Happy Halloween! Almost timet to make some snacks for the party tonight:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/31/09 06:09 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","Carving pumpkins with *PROPNAME*...pictures to come soon:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/26/09 10:41 PM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","shooting and punching some stuff in Borderlands:)",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",11/02/09 12:17 AM,300,43159,96.88,0.02,43968,0.49,0.07
"c85845b82e705a32f674757d8912df23","just heard a commercial on the radio about some pill to lower cholesterol. They actually said ""Do you have high cholesterol due to poor diet or lack of exercise? Then you need to try this""  No, actually you need to try improving your diet and exercising a bit first.  Just a crazy thought I had...",2.25,2.75,4.50,4.25,2.50,"n","n","y","y","n",10/09/09 04:44 PM,300,43159,96.88,0.02,43968,0.49,0.07
